Player,Player_cleaned,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,player_name,height_in_cm,mean_market_value_per_player,player_name_cleaned
Luan Peres Petroni,Luan Peres Petroni,BRA,DF,Marseille,Ligue 1,27.0,1994,34,29,2679,29.8,0.0,0.1,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,88.9,1078.0,301.2,24.6,26.5,93.0,26.0,28.4,91.4,6.85,9.36,73.1,0.07,0.57,4.53,0.27,0.17,2.75,65.5,58.5,6.98,1.51,0.0,1.71,0.81,0.0,0.0,0.0,0.0,5.4,58.2,0.1,0.5,1.14,0.91,0.07,0.0,0.0,0.03,0.13,0.13,0.07,0.03,0.0,0.0,0.0,0.03,2.42,0.91,1.34,0.77,0.3,0.81,1.54,52.2,0.74,2.15,0.47,1.68,1.91,4.33,2.21,0.03,75.4,4.09,25.0,44.1,12.0,0.54,68.7,50.5,260.3,147.7,5.6,1.91,0.1,0.67,0.37,51.6,0.64,0.2,0.0,0.0,0.77,0.84,0.0,0.0,0.03,0.03,7.35,1.44,0.6,70.5,,,,
Jaden Philogene Bidace,Jaden Philogene Bidace,ENG,FW,Aston Villa,Premier League,20.0,2002,1,0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,20.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Tomás Pina Isla,Tomas Pina Isla,ESP,MF,Alavés,La Liga,34.0,1987,29,16,1444,16.0,0.0,0.31,0.06,20.0,0.0,0.0,22.0,0.0,0.0,0.0,79.9,493.9,133.3,14.4,16.9,85.2,12.4,14.8,83.5,1.94,3.38,57.4,0.0,0.13,2.63,0.13,0.06,2.44,36.7,36.2,0.5,0.31,0.13,0.5,0.19,0.06,0.06,0.0,0.0,0.13,29.3,0.19,1.0,0.63,0.44,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.56,0.81,1.13,0.25,0.44,1.56,28.0,1.13,1.38,0.19,1.19,1.44,3.63,1.63,0.0,45.3,2.56,10.9,28.2,7.69,0.69,44.8,22.8,93.9,29.3,1.5,0.44,0.0,0.31,0.56,24.2,0.81,0.25,0.0,0.0,3.0,1.88,0.0,0.0,0.0,0.0,11.3,2.13,1.75,54.8,,,,
Yeremi Pino,Yeremi Pino,ESP,MFFW,Villarreal,La Liga,19.0,2002,31,21,1678,18.6,0.32,1.4,0.81,57.7,0.23,0.4,11.4,0.0,0.0,0.0,79.7,344.4,79.9,13.4,16.1,83.3,7.85,9.25,84.9,1.02,1.56,65.5,0.22,1.18,0.48,1.61,0.43,2.53,29.1,28.7,0.43,0.11,0.11,0.22,1.13,0.05,0.0,0.0,0.0,0.16,23.2,0.05,1.45,2.47,1.77,0.0,0.38,0.05,0.27,0.0,0.54,0.27,0.0,0.22,0.05,0.0,0.0,1.67,0.7,0.65,0.54,0.48,0.54,1.56,34.5,1.02,2.37,0.27,2.1,1.02,2.69,0.48,0.05,43.3,0.97,5.91,16.1,24.5,5.7,43.0,31.6,163.7,89.5,5.22,1.02,1.13,2.58,1.56,31.4,6.72,0.11,0.0,0.0,1.67,1.88,0.54,0.0,0.0,0.0,5.05,1.08,1.56,40.8,,,,
Isaac Price,Isaac Price,NIR,MF,Everton,Premier League,18.0,2003,1,0,14,0.2,0.0,5.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,100.0,0.0,5.0,0.0,5.0,5.0,10.0,0.0,0.0,25.0,0.0,5.0,10.0,10.0,10.0,25.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Alejandro Primo,Alejandro Primo,ESP,GK,Levante,La Liga,17.0,2004,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8,501.0,283.0,8.0,8.0,100.0,6.0,6.0,100.0,6.0,11.0,54.5,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,27.0,0.0,0.0,0.0,17.0,14.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
Pubill,Pubill,ESP,DF,Levante,La Liga,18.0,2003,11,5,512,5.7,0.0,1.05,0.18,16.7,0.0,0.0,11.6,0.0,0.0,0.0,78.8,666.7,181.8,18.1,20.4,88.8,14.9,18.1,82.5,4.39,7.54,58.1,0.18,1.05,1.58,1.05,0.53,2.63,48.1,37.9,10.2,0.7,0.0,0.7,2.11,0.18,0.0,0.0,0.0,9.3,37.9,0.18,2.11,2.81,2.11,0.35,0.0,0.35,0.0,0.0,0.53,0.18,0.18,0.0,0.18,0.0,0.0,2.63,2.11,2.11,0.53,0.0,0.7,1.23,57.1,0.53,1.93,0.35,1.58,1.23,3.86,1.4,0.18,59.8,1.93,16.1,24.4,23.0,2.46,50.2,36.8,148.6,80.0,4.21,1.4,0.35,3.16,0.53,34.9,1.75,0.18,0.0,0.0,1.93,1.58,0.0,0.0,0.0,0.0,6.49,1.05,0.7,60.0,,,,
Ionut Radu	,Ionut Radu	,ROU,GK,Inter,Serie A,25.0,1997,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6,556.0,279.0,4.0,4.0,100.0,8.0,8.0,100.0,7.0,11.0,63.6,0.0,0.0,1.0,0.0,0.0,0.0,23.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,20.0,24.0,0.0,0.0,0.0,20.0,18.0,75.0,51.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
Jesuran Rak Sakyi,Jesuran Rak Sakyi,ENG,FWMF,Crystal Palace,Premier League,19.0,2002,2,1,80,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,357.8,62.2,18.9,21.1,89.5,6.67,7.78,85.7,1.11,1.11,100.0,0.0,0.0,1.11,0.0,0.0,1.11,33.3,31.1,2.22,2.22,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,27.8,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.11,2.22,0.0,2.22,3.33,3.33,0.0,0.0,45.6,1.11,7.78,23.3,16.7,2.22,43.3,31.1,195.6,105.6,2.22,1.11,0.0,2.22,1.11,31.1,5.56,0.0,0.0,0.0,1.11,4.44,0.0,0.0,0.0,0.0,5.56,0.0,1.11,0.0,,,,
Elba Rashani,Elba Rashani,KVX,FWMF,Clermont Foot,Ligue 1,29.0,1993,29,22,1759,19.5,0.41,1.54,0.62,40.0,0.27,0.67,13.5,0.0,0.0,0.0,77.1,324.9,77.8,13.8,15.8,87.7,7.03,9.18,76.5,1.03,1.95,52.6,0.15,0.72,1.28,0.56,0.31,1.59,29.3,28.8,0.51,0.0,0.1,0.51,1.49,0.21,0.0,0.1,0.0,0.26,22.6,0.05,1.49,1.59,1.33,0.0,0.1,0.0,0.1,0.05,0.21,0.21,0.0,0.0,0.0,0.0,0.0,2.0,1.44,0.72,1.08,0.21,0.87,2.77,31.5,1.9,2.0,0.21,1.79,1.33,3.33,0.82,0.0,42.8,1.74,8.1,20.3,17.0,3.49,42.4,29.6,142.9,76.0,4.56,1.03,0.46,2.31,2.41,28.8,5.54,0.15,0.0,0.0,2.05,1.54,0.26,0.0,0.0,0.0,6.67,1.23,2.31,34.8,,,,
Raúl,Raul,ESP,FW,Betis,La Liga,21.0,2000,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,,,,
Gio Reyna,Gio Reyna,USA,MF,Dortmund,Bundesliga,19.0,2002,10,6,439,4.9,0.41,2.24,1.22,54.5,0.18,0.33,15.3,0.2,0.0,0.0,78.2,615.3,145.7,23.5,27.3,85.8,13.5,15.7,85.7,2.65,5.51,48.1,0.2,2.86,1.84,1.22,0.41,1.84,53.5,47.8,5.71,2.65,0.2,1.22,1.22,2.65,1.63,0.61,0.0,0.2,41.8,0.0,2.86,3.47,2.04,1.22,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.84,0.82,0.61,1.22,0.0,0.61,1.84,33.3,1.22,1.22,0.0,1.22,0.2,2.04,0.61,0.0,68.4,1.02,10.8,31.4,31.2,5.31,63.1,45.3,206.1,102.4,4.9,1.63,1.22,2.04,2.24,49.2,8.98,0.0,0.0,0.0,1.43,2.24,0.2,0.0,0.0,0.0,8.37,0.82,1.63,33.3,,,,
Nico Ribaudo,Nico Ribaudo,ESP,MFFW,Espanyol,La Liga,21.0,2001,31,7,1116,12.4,0.16,1.61,0.32,20.0,0.1,0.5,21.0,0.0,0.0,0.0,84.6,505.4,108.8,16.4,18.4,89.0,9.6,11.2,85.6,3.15,4.19,75.0,0.0,1.05,2.26,1.13,0.08,3.06,35.0,33.7,1.29,0.24,0.08,1.21,0.48,0.81,0.65,0.0,0.0,0.16,29.6,0.08,0.89,2.5,1.77,0.16,0.16,0.08,0.24,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.21,0.89,0.65,0.08,0.56,2.1,26.9,1.53,0.81,0.16,0.65,0.73,2.34,0.56,0.0,47.3,0.65,7.02,27.3,18.5,2.82,46.1,37.3,228.7,125.6,6.69,2.34,1.13,1.45,1.94,35.8,4.35,0.4,0.08,0.08,2.34,2.9,0.24,0.0,0.0,0.0,5.65,1.05,3.39,23.6,,,,
Rober,Rober,ESP,DF,Levante,La Liga,27.0,1995,27,21,2010,22.3,0.04,0.36,0.04,12.5,0.13,1.0,7.0,0.0,0.0,0.0,81.2,786.7,332.2,12.9,13.9,92.6,18.0,20.1,89.7,6.73,11.8,56.8,0.0,0.22,2.51,0.13,0.04,3.09,46.7,45.0,1.7,1.48,0.0,1.17,0.18,0.0,0.0,0.0,0.0,0.13,37.9,0.09,0.72,0.76,0.72,0.0,0.0,0.04,0.0,0.0,0.13,0.09,0.0,0.0,0.04,0.0,0.0,2.02,1.26,1.39,0.49,0.13,1.08,1.61,66.7,0.54,1.57,0.76,0.81,2.51,4.53,4.39,0.04,56.9,8.65,33.6,23.5,3.5,0.58,55.2,33.6,191.1,105.2,2.56,0.85,0.0,0.31,0.18,33.7,0.13,0.22,0.04,0.04,1.7,0.58,0.0,0.0,0.04,0.0,9.69,1.39,1.61,46.3,,,,
Stian Rode Gregersen,Stian Rode Gregersen,NOR,DF,Bordeaux,Ligue 1,27.0,1995,24,22,1953,21.7,0.05,0.28,0.09,33.3,0.17,0.5,8.1,0.0,0.0,0.0,85.3,723.3,264.5,11.8,12.9,91.4,18.9,21.2,89.3,4.88,7.14,68.4,0.05,0.14,1.94,0.23,0.09,1.75,42.5,41.4,1.11,0.65,0.0,0.92,0.23,0.0,0.0,0.0,0.0,0.46,36.3,0.09,0.65,0.32,0.23,0.0,0.0,0.0,0.05,0.05,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.3,1.47,1.29,0.83,0.18,0.65,1.29,50.0,0.65,1.89,0.97,0.92,2.67,4.98,4.52,0.05,54.1,8.89,32.9,21.5,3.04,0.6,53.2,31.8,171.1,94.2,2.03,0.74,0.09,0.18,0.28,33.1,0.28,0.32,0.0,0.0,1.06,1.06,0.05,0.0,0.09,0.0,7.37,2.17,1.38,61.0,,,,
Óscar Rodríguez Arnaiz,Oscar Rodriguez Arnaiz,ESP,FWMF,Sevilla,La Liga,23.0,1998,11,4,417,4.6,0.0,3.04,0.22,7.1,0.0,0.0,23.9,0.22,0.0,0.0,79.0,692.8,155.2,18.0,19.6,92.2,12.4,16.1,77.0,5.22,8.26,63.2,0.0,1.52,2.83,1.09,0.43,3.26,45.7,42.0,3.7,0.87,0.22,3.04,1.52,2.61,0.22,1.74,0.0,0.22,36.1,0.0,1.3,3.48,2.17,0.65,0.0,0.0,0.22,0.43,0.22,0.0,0.0,0.0,0.0,0.22,0.0,2.17,1.96,0.43,0.87,0.87,0.43,0.87,50.0,0.43,1.09,0.0,1.09,1.96,4.13,1.09,0.0,59.6,2.17,10.7,28.9,24.8,3.26,56.1,43.3,198.0,87.8,5.0,1.96,0.43,2.61,1.3,44.1,5.87,0.22,0.0,0.0,1.3,1.3,0.22,0.0,0.0,0.0,4.78,0.65,1.3,33.3,,,,
Óscar Rodríguez Arnaiz,Oscar Rodriguez Arnaiz,ESP,MFFW,Getafe,La Liga,23.0,1998,18,9,943,10.5,0.0,2.38,0.76,32.0,0.0,0.0,25.5,0.86,0.0,0.0,75.7,573.1,167.5,14.6,17.6,82.7,10.7,12.7,84.2,4.86,8.76,55.4,0.1,1.24,2.67,0.67,0.1,2.1,40.4,36.8,3.62,2.0,0.19,2.57,1.81,1.33,0.76,0.48,0.0,0.29,30.6,0.1,1.24,2.38,0.95,0.95,0.0,0.19,0.29,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,1.62,1.14,0.57,1.05,0.0,0.48,0.95,50.0,0.48,1.14,0.1,1.05,2.19,3.81,0.57,0.0,51.7,1.33,9.05,30.4,17.2,1.14,47.4,33.4,181.6,85.0,3.05,2.1,0.38,2.0,0.95,33.8,2.48,0.19,0.0,0.0,0.95,1.24,0.1,0.0,0.0,0.0,7.24,1.05,1.24,45.8,,,,
Leonardo Román,Leonardo Roman,ESP,GK,Mallorca,La Liga,21.0,2000,2,2,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,730.0,412.0,5.0,5.0,100.0,9.5,9.5,100.0,10.0,20.0,50.0,0.0,0.0,0.5,0.0,0.0,0.0,34.5,23.0,11.5,3.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,34.5,38.0,0.5,0.0,0.0,27.0,14.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,,,,
Jon Rowe,Jon Rowe,ENG,FWMF,Norwich City,Premier League,19.0,2003,13,0,223,2.5,0.0,1.2,0.8,66.7,0.0,0.0,15.6,0.0,0.0,0.0,70.4,252.0,84.0,13.2,15.6,84.6,4.0,6.0,66.7,1.2,3.2,37.5,0.4,1.6,0.8,0.8,0.0,1.6,28.4,27.2,1.2,0.4,0.0,0.8,2.0,0.8,0.4,0.0,0.4,0.0,20.0,0.4,1.6,2.4,2.0,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.8,1.2,1.2,1.2,0.4,0.4,0.4,100.0,0.0,2.8,0.0,2.8,1.6,4.4,0.0,0.0,46.4,0.8,8.8,21.6,20.8,4.4,45.2,35.6,194.8,108.8,5.2,2.0,0.4,0.8,4.0,30.4,5.2,0.0,0.0,0.0,2.4,3.2,0.4,0.0,0.0,0.0,6.0,0.8,4.4,15.4,,,,
Ruan,Ruan,BRA,DF,Sassuolo,Serie A,22.0,1999,10,0,214,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,531.3,280.4,16.3,19.2,84.8,15.4,20.0,77.1,1.25,4.17,30.0,0.0,0.42,2.92,0.0,0.0,1.67,43.8,36.3,7.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,33.3,0.0,0.0,2.08,1.67,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.25,1.67,0.42,0.0,0.83,0.83,100.0,0.0,3.33,2.08,1.25,3.75,5.83,7.92,0.42,61.7,13.8,34.2,22.5,6.25,0.42,54.6,35.0,171.3,92.5,2.92,0.83,0.0,0.42,0.83,25.8,0.42,0.42,0.0,0.0,1.67,4.17,0.0,0.0,0.42,0.0,9.58,2.08,3.33,38.5,,,,
Rubén,Ruben,ESP,DF,Espanyol,La Liga,21.0,2001,4,1,150,1.7,0.0,0.59,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,65.7,468.8,126.5,15.3,17.6,86.7,9.41,15.3,61.5,2.35,7.06,33.3,0.59,0.59,0.59,0.59,0.0,0.59,41.2,32.9,8.24,0.0,0.59,1.18,2.35,0.0,0.0,0.0,0.0,8.24,27.1,0.0,1.76,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.0,2.35,0.59,1.18,1.18,0.0,1.18,2.94,40.0,1.76,1.76,0.0,1.76,1.18,3.53,2.94,0.0,52.9,2.94,20.6,25.9,11.2,0.0,44.7,31.8,226.5,150.6,5.29,2.94,0.0,2.35,0.0,30.6,2.35,0.0,0.0,0.0,2.94,0.59,0.0,0.0,0.0,0.0,5.29,3.53,1.18,75.0,,,,
Fabián Ruiz Peña,Fabian Ruiz Pena,ESP,MF,Napoli,Serie A,26.0,1996,32,29,2384,26.5,0.26,1.51,0.49,32.5,0.18,0.54,22.3,0.0,0.0,0.0,89.6,1373.9,309.2,34.0,36.8,92.4,28.3,30.9,91.8,10.5,12.6,83.2,0.15,1.36,6.91,1.36,0.15,5.55,83.0,81.1,1.89,1.74,0.11,3.4,0.57,0.0,0.0,0.0,0.0,0.04,74.4,0.19,1.17,3.02,2.79,0.0,0.0,0.08,0.08,0.08,0.38,0.34,0.0,0.0,0.0,0.0,0.04,2.08,1.55,0.79,1.06,0.23,1.06,2.6,40.6,1.55,1.47,0.08,1.4,1.62,3.7,1.09,0.0,92.2,2.94,20.4,55.3,22.8,1.55,90.3,63.8,289.1,155.2,5.96,2.3,0.42,0.79,0.64,74.3,3.32,0.08,0.0,0.0,0.79,0.91,0.04,0.0,0.0,0.0,8.72,0.53,0.64,45.2,,,,
Rafiki Said Ahamada,Rafiki Said Ahamada,FRA,MFFW,Brest,Ligue 1,22.0,2000,14,0,122,1.4,0.0,3.57,1.43,40.0,0.0,0.0,17.0,0.0,0.0,0.0,79.7,545.0,179.3,19.3,22.1,87.1,9.29,10.0,92.9,4.29,6.43,66.7,0.0,1.43,2.14,2.86,0.71,7.86,42.1,40.0,2.14,0.71,0.0,1.43,2.14,0.71,0.0,0.71,0.0,0.71,33.6,0.0,2.86,4.29,2.86,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,2.86,1.43,0.71,1.43,1.43,2.14,66.7,0.71,0.71,0.0,0.71,0.0,3.57,0.0,0.0,63.6,0.0,10.0,24.3,36.4,7.86,61.4,52.9,293.6,190.0,9.29,0.71,2.86,3.57,2.86,46.4,13.6,0.71,0.0,0.0,5.0,2.14,0.71,0.0,0.0,0.0,10.0,2.86,0.71,80.0,,,,
Salvi,Salvi,ESP,MFFW,Cádiz,La Liga,31.0,1991,23,17,1395,15.5,0.13,1.23,0.52,42.1,0.11,0.25,15.8,0.0,0.0,0.06,62.4,224.8,79.0,7.94,9.87,80.4,4.84,7.03,68.8,1.1,4.45,24.6,0.06,0.58,0.71,0.97,0.32,1.68,23.0,21.2,1.81,0.39,0.0,0.58,2.71,0.39,0.0,0.26,0.0,1.03,14.3,0.06,1.42,1.29,0.84,0.13,0.0,0.32,0.0,0.0,0.19,0.06,0.0,0.0,0.13,0.0,0.0,1.16,0.65,0.45,0.58,0.13,0.19,1.03,18.8,0.84,1.42,0.13,1.29,0.52,1.68,1.35,0.0,32.7,1.23,6.97,13.5,14.5,2.45,31.2,19.2,127.9,77.4,2.97,1.16,0.39,1.81,0.71,20.1,3.61,0.19,0.06,0.06,0.58,1.23,0.06,0.0,0.0,0.0,4.97,1.03,1.29,44.4,,,,
Mama Samba Baldé,Mama Samba Balde,GNB,FWMF,Troyes,Ligue 1,26.0,1995,30,20,1717,19.1,0.16,2.46,0.89,36.2,0.06,0.18,15.8,0.0,0.0,0.05,68.8,246.8,58.8,8.64,11.2,77.1,5.18,7.12,72.8,1.26,2.15,58.5,0.1,0.89,1.41,0.79,0.05,2.3,22.7,21.9,0.73,0.1,0.1,0.52,0.89,0.0,0.0,0.0,0.0,0.31,15.6,0.05,1.73,2.46,1.47,0.0,0.52,0.21,0.21,0.05,0.26,0.1,0.0,0.0,0.1,0.05,0.0,2.3,1.31,0.94,0.68,0.68,0.42,1.41,29.6,0.99,1.62,0.05,1.57,0.89,3.19,0.37,0.0,39.8,0.68,5.24,19.4,18.4,4.4,39.1,28.2,128.2,80.3,4.08,1.2,0.37,3.46,2.88,28.1,7.43,0.05,0.05,0.0,2.25,1.41,0.21,0.05,0.05,0.0,4.82,1.52,2.25,40.3,,,,
Juan Sánchez,Juan Sanchez,ESP,MF,Sevilla,La Liga,18.0,2003,1,0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,500.0,10.0,0.0,10.0,0.0,20.0,20.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,60.0,10.0,40.0,20.0,0.0,0.0,60.0,20.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Manuel Sánchez,Manuel Sanchez,ESP,DF,Osasuna,La Liga,21.0,2000,33,25,2257,25.1,0.04,0.28,0.12,42.9,0.14,0.33,20.2,0.0,0.0,0.0,75.1,598.4,273.1,16.4,18.8,86.9,15.1,18.9,80.2,2.83,6.37,44.4,0.12,0.76,3.15,1.43,0.56,4.02,46.6,36.9,9.72,0.32,0.0,1.12,2.31,0.04,0.04,0.0,0.0,9.36,35.0,0.08,1.83,1.79,1.43,0.12,0.04,0.04,0.08,0.08,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.83,1.59,1.55,0.76,0.52,1.67,3.51,47.7,1.83,1.63,0.16,1.47,1.31,4.14,1.63,0.0,57.1,2.35,13.7,26.3,19.8,1.59,47.5,32.6,143.8,74.0,3.75,1.04,0.44,1.27,1.08,31.4,2.79,0.24,0.0,0.0,1.51,0.68,0.0,0.0,0.04,0.0,7.29,0.72,2.03,26.1,,,,
Jesús Santiago,Jesus Santiago,ESP,MF,Valencia,La Liga,18.0,2004,3,0,82,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2,536.7,134.4,10.0,13.3,75.0,13.3,15.6,85.7,4.44,8.89,50.0,0.0,0.0,0.0,0.0,0.0,2.22,40.0,37.8,2.22,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,28.9,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.11,0.0,2.22,0.0,0.0,1.11,0.0,1.11,1.11,0.0,1.11,0.0,2.22,1.11,0.0,47.8,1.11,7.78,25.6,16.7,0.0,45.6,27.8,142.2,56.7,4.44,2.22,0.0,0.0,1.11,24.4,1.11,0.0,0.0,0.0,2.22,1.11,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,,,,
